Number,Sentence
1196,어느덧/MAG 나/NP 는/JX 고향__02/NNG (으)로/JKB_DIR 가/VV 는/ETM 기분/NNG 에/JKB 도취__02/NNG 되/XSV ᆫ다/EF
1197,오늘/NNG 은/JX 읍내/NNG 훈련소/NNG (으)로/JKB_DIR 큰형/NNG 면회__02/NNG 를/JKO 가/VV 는/ETM 날__01/NNG 이/VCP 다/EF
1198,셋째/NR 아들/NNG 이/JKS 밖/NNG (으)로/JKB_DIR 뛰어나가/VV 았/EP 다/EF
1199,영구/NNP 는/JX 냉큼/MAG 샛골목/NNG 안__01/NNG (으)로/JKB_DIR 몸__01/NNG 을/JKO 감추/VV 었/EP 다/EF
1200,한순간/NNG 사람/NNG 들/XSN 이/JKS 뒤쪽__01/NNG (으)로/JKB_DIR 물러나/VV 았/EP 다/EF
1201,바다/NNP 가/JKS 콜로라도/NNP (으)로/JKB_DIR 이사__14/NNG 가/VV ᆫ대/EF
1202,어디/NP (으)로/JKB_DIR 가/VV 지/EF
1203,나/NP 는/JX 총무/NNG 앞/NNG (으)로/JKB_DIR 걸어가/VV 았/EP 다/EF
1204,자/IC 저쪽/NP (으)로/JKB_DIR 돌아서/VV 어서/EC 통곡__02/NNG 하/XSV 시/EP 어요/EF
1205,야/IC 그/MM 피__02/NNG 가/JKS 어디/NP (으)로/JKB_DIR 가/VV 겠/EP 냐/EF
1206,어쨌든/MAG 저쪽/NP 언덕/NNG (으)로/JKB_DIR 대__01/VV ᆯ/ETM 것/NNB 아니/VCN 오/EF
1207,그리고/MAJ 앞/NNG (으)로/JKB_DIR 밀__01/VV ᆫ다/EC
1208,열/NR 시/NNB 까지/JX 로터리/NNG 분식점/NNG (으)로/JKB_DIR 나오/VV 아/EF
1209,우리/NP 가/JKS 다시/MAG 도시__03/NNG (으)로/JKB_DIR 가/VV 다니/EF
1210,한편/MAJ 밀보온/NNP 일가__02/NNG 는/JX 런던/NNP (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
1211,판매원__02/NNG 의/JKG 눈꼬리/NNG 가/JKS 위__01/NNG (으)로/JKB_DIR 힐끗/MAG 올라가/VV 았/EP 다/EF
1212,다시/MAG 경찰서/NNG (으)로/JKB_DIR 전화__07/NNG 하/XSV 아도/EC 여전히/MAG 오/NNP 반장__08/NNG 은/JX 없/VA 었/EP 다/EF
1213,어머니/NNG 그냥/MAG 차부__03/NNG (으)로/JKB_DIR 가/VV 시/EP ᄇ시다/EF
1214,낙원/NNG 에서/JKB 지상__01/NNG (으)로/JKB_DIR 쫓겨나/VV 면/EC 이런/MM 느낌/NNG 이/VCP ᆯ까/EF
1215,스카프/NNG 끝동/NNG 을/JKO 정수리/NNG 쪽__05/NNB (으)로/JKB_DIR 올리__01/VV 어/EC 보/VX ᆫ다/EF
1216,선비/NNP 는/JX 옥점/NNP 의/JKG 뒤__01/NNG 를/JKO 따라서/MAJ 뒤뜰/NNG (으)로/JKB_DIR 나가/VV 았/EP 다/EF
1217,우리/NP 는/JX 궁금/XR 하/XSA 아/EC 하/VX 며/EC 배나무/NNG 집__01/NNG (으)로/JKB_DIR 가/VV 았/EP 습니다/EF
1218,신사__11/NNG (으)로/JKB_DIR 가/VV 자/EF
1219,나/NP 는/JX 반야원/NNP (으)로/JKB_DIR 가/VV 겠/EP 소/EF
1220,글쎄요/IC 검찰청/NNG (으)로/JKB_DIR 가/VV 아서/EC 처리__02/NNG 되/XSV 니까요/EF
1221,아버지/NNG 는/JX 다른/MM 나무__01/NNG (으)로/JKB_DIR 옮기/VV 어/EC 가/VX 았/EP 다/EF
1222,동쪽/NNG (으)로/JKB_DIR 향하/VV 아/EC 좌정/NNG 되/XSV ᆫ/ETM 정전__06/NNG 이/VCP ᆫ/ETM 것/NNB 이/VCP 다/EF
1223,집__01/NNG (으)로/JKB_DIR 가/VV ᆫ다니까/EF
1224,효철/NNP 은/JX 침대__02/NNG 위__01/NNG (으)로/JKB_DIR 풀썩/MAG 주저앉/VV 았/EP 다/EF
1225,이/NNP 서방__02/NNG 은/JX 문__05/NNG 곁/NNG (으)로/JKB_DIR 바싹__01/MAG 다가앉/VV 았/EP 다/EF
1226,눈__01/NNG (으)로/JKB_DIR 흘러들/VV 기/ETN 도/JX 하/VX 았/EP 다/EF
1227,나/NP 의/JKG 귓속/NNG (으)로/JKB_DIR 그녀/NP 의/JKG 노래__01/NNG 가/JKS 흘러들/VV 었/EP 다/EF
1228,그래서/MAJ 파리/NNP (으)로/JKB_DIR 가/VV 고/EC 싶/VX 었/EP 다/EF
1229,형기/NNP 는/JX 장정__01/NNG 들/XSN 을/JKO 방__07/NNG 안__01/NNG (으)로/JKB_DIR 불러들이/VV 었/EP 다/EF
1230,곧/MAG 형기/NNP 에게/JKB (으)로/JKB_DIR 가/VV ᆯ/ETM 거/NNB 이/VCP 니까요/EF
1231,여자__02/NNG 들/XSN 은/JX 이내/MAG 방__07/NNG 안__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
1232,다시/MAG 캄보디아/NNP 의/JKG 국도__04/NNG (으)로/JKB_DIR 돌아가/VV 자/EF
1233,알자__02/NNG 가/JKS 헌관/NNG 이후__02/NNG 모두__01/NNG 를/JKO 인솔/NNG 하/XSV 아/EC 문외위/NNG (으)로/JKB_DIR 나가/VV ᆫ다/EF
1234,그것/NP 들/XSN 을/JKO 바깥쪽/NNG 건물__03/NNG 의/JKG 분쇄실/NNG (으)로/JKB_DIR 옮기/VV 었/EP 다/EF
1235,3/SN 선__14/NNG 을/JKO 아래__01/NNG (으)로/JKB_DIR 접/VV 어/EC 주/VX ᆫ다/EF
1236,아빠/NNG 는/JX 말씀/NNG 하/XSV 시/EP 고/EC 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 시/EP 었/EP 습니다/EF
1237,필재/NNP 는/JX 도무지/MAG 밖/NNG (으)로/JKB_DIR 나가/VV 고/EC 싶/VX 지/EC ᆯ/JKO 않/VX 았/EP 다/EF
1238,바늘/NNG 구멍/NNG (으)로/JKB_DIR 소__03/NNG 바람__01/NNG 이/JKS 들어오/VV 는/ETM 탓/NNG 이/VCP 었/EP 다/EF
1239,경복궁/NNP (으)로/JKB_DIR 사회과/NNG 현장__03/NNG 학습/NNG 을/JKO 나오/VV 았/EP 다/EF
1240,왼쪽/NNG (으)로/JKB_DIR 600/SN 쯤/XSN 들어가__01/VV 면/EC 매표소/NNG
1241,훈아/NNP 는/JX 다시/MAG 부리나케/MAG 콩깨묵/NNG 밥__01/NNG 을/JKO 목구멍/NNG 안__01/NNG (으)로/JKB_DIR 우겨넣/VV 었/EP 다/EF
1242,앞/NNG (으)로/JKB_DIR 나오/VV 아/EC 안토니/NNP
1243,서산/NNP 댁/XSN 아주머니/NNG 집__01/NNG (으)로/JKB_DIR 가/VV 자/EF
1244,우선/MAG 현/NNP 은/JX 변소/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
1245,훈아/NNP 는/JX 작은아버지/NNG 집__01/NNG (으)로/JKB_DIR 가/VV 아/EC 보/VX 고/EC 싶/VX 었/EP 다/EF
1246,골목__01/NNG 에서/JKB 골목__01/NNG (으)로/JKB_DIR 꼬불꼬불/MAG 잘/MAG 도/JX 빠지__01/VV 어/EC 나가/VX ᄇ니다/EF
1247,왜/MAG 여기/NP (으)로/JKB_DIR 오/VV 는/ETM 거/NNB 이/VCP 야/EF
1248,그/MM 쪽__05/NNB (으)로/JKB_DIR 자주/MAG 눈길__01/NNG 들/XSN 이/JKS 모이/VV 거든요/EF
1249,저기/NP (으)로/JKB_DIR 들어가__01/VV ᄇ시다/EF
1250,그런데/MAJ 그/MM 소굴/NNG (으)로/JKB_DIR 들어가__01/VV 아/EF
1251,아내__01/NNG 는/JX 병원__02/NNG 영안실/NNG (으)로/JKB_DIR 옮기/VV 어/EC 지/VX 었/EP 다/EF
1252,그것/NP ᆫ/JX 무르만스끄/NNP (으)로/JKB_DIR 가/VV 는/ETM 비행기/NNG 이/VCP 에요/EF
1253,다음날/NNG 도/JX 나/NP 는/JX 남__01/NNG 먼저/MAG 사무실/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
1254,나/NP 는/JX 어머니/NNG 에게/JKB (으)로/JKB_DIR 조심__02/NNG 스럽/XSA 게/EC 다가가/VV 았/EP 다/EF
1255,사람/NNG 몸__01/NNG 이야/JX 어디/NP (으)로/JKB_DIR 가/VV ᄇ니까/EC 사모__07/NNG 님/XSN
1256,김/NNP 선생__01/NNG 은/JX 어제/MAG 파리/NNP 에서/JKB 무사히__02/MAG 서울/NNP (으)로/JKB_DIR 떠나/VV 았/EP 습니다/EF
1257,조국/NNP 은/JX 나/NP 를/JKO 사무실/NNG 안쪽/NNG 의/JKG 칸막이/NNG 뒤__01/NNG (으)로/JKB_DIR 데려가/VV 았/EP 다/EF
1258,하늘/NNG 은/JX 점차/MAG 잿빛/NNG (으)로/JKB_DIR 가라앉/VV 았/EP 다/EF
1259,김/NNP 씨/NNB 는/JX 순간__03/NNG 강__01/NNG 속__01/NNG (으)로/JKB_DIR 첨벙/MAG 뛰어들/VV 었/EP 다/EF
1260,필재/NNP 는/JX 아름드리/NNG 느티나무/NNG 뒤__01/NNG (으)로/JKB_DIR 물러서/VV 어/EC 버리/VX 었/EP 다/EF
1261,만수/NNP 는/JX 집__01/NNG (으)로/JKB_DIR 달려가/VV 았/EP 습니다/EF
1262,그곳/NP 이/JKS 성숙/NNP 의/JKG 집__01/NNG (으)로/JKB_DIR 들어가__01/VV 는/ETM 골목__01/NNG 어귀__01/NNG 이/VCP 었/EP 다/EF
1263,정책실/NNG (으)로/JKB_DIR 돌리__04/VV 어/EC 주/VX 세요/EF
1264,네/IC 집__01/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 던/ETM 것/NNB 이/VCP ᄇ니다/EF
1265,그런데/MAJ 경자/NNP 는/JX 화살__01/NNG 을/JKO 다른/MM 쪽__05/NNB (으)로/JKB_DIR 돌리__04/VV 었/EP 다/EF
1266,장구벌레/NNG 들/XSN 이/JKS 가까이/NNG (으)로/JKB_DIR 몰려가/VV 았/EP 습니다/EF
1267,어디/NP (으)로/JKB_DIR 찾아가/VV 시/EP 었/EP 어요/EF
1268,락__88/NNG 뮤직/NNG 의/JKG 전당__07/NNG (으)로/JKB_DIR 행하/VV 고/EC 있/VX 는/ETM 것/NNB 이/VCP 다/EF
1269,이__05/MM 길__01/NNG (으)로/JKB_DIR 가/VV 면/EC 빠랑뜨리띠스/NNP 이/VCP 야/EF
1270,어디/NP (으)로/JKB_DIR 돌아가/VV 니/EF
1271,골목길/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
1272,그리고/MAJ 어떤/MM 사람/NNG 이/JKS 방__07/NNG 안__01/NNG (으)로/JKB_DIR 들어서/VV ᆫ다/EF
1273,그래서/MAJ 주로/MAG 집__01/NNG 밖/NNG (으)로/JKB_DIR 나돌/VV 았/EP 다/EF
1274,동시__02/NNG 에/JKB 해미/NNP 가/JKS 그/NP 에게/JKB (으)로/JKB_DIR 상체__01/NNG 를/JKO 기울이/VV 었/EP 다/EF
1275,그/NP 의/JKG 입술/NNG 이/JKS 그녀/NP 의/JKG 입술/NNG 위__01/NNG (으)로/JKB_DIR 천천히/MAG 포개지/VV 었/EP 다/EF
1276,첫째/NR 는/JX 눈__01/NNG 이/JKS 둥그레서/MAG 이편/NP (으)로/JKB_DIR 다가오/VV ᆫ다/EF
1277,이__05/MM 버스__02/NNG 어디/NP (으)로/JKB_DIR 가/VV 는/ETM 것/NNB 이/VCP 니/EF
1278,밥__01/NNG 어미__01/NNG 는/JX 방__07/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
1279,이/MM 무렵/NNB 에/JKB 작자__01/NNG 는/JX 원산/NNP (으)로/JKB_DIR 떠나/VV 았/EP 다/EF
1280,자/IC 동쪽/NNG (으)로/JKB_DIR 해__01/NNG 가/JKS 떠오르/VV ᄇ니다/EF
1281,그/MM 문__05/NNG 을/JKO 옆/NNG (으)로/JKB_DIR 밀__01/VV 었/EP 다/EF
1282,아버지/NNG 는/JX 여자__02/NNG 때문/NNB 에/JKB 프랑스/NNP (으)로/JKB_DIR 가/VV 았/EP 다/EF
1283,선비/NNP 는/JX 부엌/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
1284,역사학자/NNG 의/JKG 타임머신/NNG 은/JX 1940/SN 년__02/NNB 5/SN 월/NNB 런던/NNP (으)로/JKB_DIR 날아가/VV ᆫ다/EF
1285,오늘/NNG 은/JX 어디/NP (으)로/JKB_DIR 가/VV 지요/EF
1286,그/MM 사흘/NNG 후__07/NNG 연희동/NNP 노/NNP 대통령/NNG 자택/NNG (으)로/JKB_DIR 전화__07/NNG 를/JKO 걸__02/VV 었/EP 다/EF
1287,당신/NP 물건/NNG 들/XSN 을/JKO 정리__09/NNG 하/XSV 아서/EC 당분간/MAG 집__01/NNG (으)로/JKB_DIR 가져가/VV 아/EF
1288,그래/IC 중국집/NNG (으)로/JKB_DIR 가/VV 자/EF
1289,정문__03/NNG (으)로/JKB_DIR 향하/VV 는/ETM 상모/NNP 의/JKG 가슴__01/NNG 은/JX 스산/XR 하/XSA 았/EP 다/EF
1290,그래서/MAJ 식당/NNG 편__04/NNG (으)로/JKB_DIR 피하/VV 았/EP 다/EF
1291,단원__03/NNG 들/XSN 은/JX 공연__02/NNG 장소__05/NNG (으)로/JKB_DIR 몰려가/VV 았/EP 다/EF
1292,하고/JKQ 서울/NNP (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
1293,다리__01/NNG 는/JX 사방__03/NNG (으)로/JKB_DIR 수없이/MAG 너울거리/VV 었/EP 습니다/EF
1294,벤츠/NNG 택시/NNG 가/JKS 신전__11/NNG 입구__02/NNG (으)로/JKB_DIR 꽁무니/NNG 를/JKO 집어넣/VV 고/EC 있/VX 었/EP 다/EF
1295,이/MM 나라/NNG 가/JKS 어디/NP (으)로/JKB_DIR 가/VV ᆯ지/EC
1296,이윽고/MAG 지각__05/NNG 생/XSN 들/XSN 은/JX 각기/MAG 교실/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
1297,그/MM 비탈밭/NNG 뒤쪽__01/NNG (으)로/JKB_DIR 는/JX 우거지/VV ᆫ/ETM 솔밭산/NNP 이/VCP 다/EF
1298,그리고/MAJ 아무/MM 말__01/NNG 도/JX 없이/MAG 그/NP 의/JKG 자취방/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
1299,개똥/NNP 어머니/NNG 는/JX 이편/NP (으)로/JKB_DIR 오/VV 는/ETM 모양__02/NNG 이/VCP 다/EF
1300,자/IC 빨리/MAG 집__01/NNG (으)로/JKB_DIR 모시/VV 어/EF
1301,마루__03/NNG (으)로/JKB_DIR 나오/VV ᆫ다/EF
1302,그러나/MAJ 이야기/NNG 는/JX 다른/MM 데/NNB (으)로/JKB_DIR 번지__01/VV 었/EP 다/EF
1303,나/NP 는/JX 페치카/NNG 옆/NNG (으)로/JKB_DIR 서서히/MAG 다가서/VV 었/EP 다/EF
1304,나/NP 는/JX 살금살금/MAG 집__01/NNG (으)로/JKB_DIR 오/VV 았/EP 다/EF
1305,해안통/NNG (으)로/JKB_DIR 들어서/VV 면서/EC 윤/NNP 서방__02/NNG 이/JKS 말__01/NNG 하/XSV 았/EP 다/EF
1306,지금__03/MAG 거기/NP (으)로/JKB_DIR 데리/VV 어다/EC 주/VX 어/EF
1307,마루__03/NNG (으)로/JKB_DIR 나가/VV 았/EP 다/EF
1308,멘델스존/NNP 의/JKG 시디__01/NNG 가/JKS 그/NP 에게서/JKB 연출__02/NNG 에게/JKB (으)로/JKB_DIR 넘어가__01/VV 았/EP 다/EF
1309,논리/NNG 의/JKG 세계__03/NNG (으)로/JKB_DIR 우리/NP 를/JKO 데려가/VV 는/ETM 모험선/NNG 기종석/NNP 레이먼드/NNP 스멀리언/NNP
1310,외국__02/NNG (으)로/JKB_DIR 나가/VV 자면/EC 따로/MAG 여행__02/NNG 경비__02/NNG 를/JKO 마련/NNG 하/XSV 아야/EC 하/VX ᆫ다/EF
1311,자갈밭/NNG (으)로/JKB_DIR 내려서/VV 었/EP 다/EF
1312,나/NP 의/JKG 남편__01/NNG 이여/JKV 이제/MAG 당신/NP 께로/JKB 가/VV ᄇ니다/EF
1313,누나/NNG 저쪽/NP (으)로/JKB_DIR 가/VV 아/EC 보/VX ᄇ시다/EF
1314,그/NP 는/JX 배__03/NNG 밭/NNG 을/JKO 향하/VV 아/EC 남쪽/NNG (으)로/JKB_DIR 출발/NNG 하/XSV 았/EP 다/EF
1315,큰새/NNP 가/JKS 어둠/NNG 속__01/NNG (으)로/JKB_DIR 날아가/VV 았/EP 다/EF
1316,병수/NNP 는/JX 슬그머니/MAG 그녀/NP 에게/JKB (으)로/JKB_DIR 다가가/VV 고/EC 있/VX 었/EP 다/EF
1317,이제/MAG 나/NP 는/JX 어디/NP (으)로/JKB_DIR 가/VV 아야/EC 하/VX 는가/EC
1318,그/MM 후__08/NNG 재빨리/MAG 손가락/NNG 을/JKO 왼쪽/NNG (으)로/JKB_DIR 움직이/VV 라/EF
1319,말__01/NNG 하/XSV 고/EC 광주/NNP 방송국/NNG (으)로/JKB_DIR 당장__02/NNG 찾아가/VV 려고/EC 하/VX 았/EP 다/EF
1320,5/SN 학년/NNG 5/SN 월/NNB 에/JKB 정심국민학교/NNP 에서/JKB 영남국민학교/NNP (으)로/JKB_DIR 전학/NNG 오/VV ᄆ/ETN
1321,유지/NNP 는/JX 대구/NNP (으)로/JKB_DIR 내려오/VV 지/EC 않/VX 을/ETM 거/NNB 이/VCP 야/EF
1322,아내__01/NNG 는/JX 나/NP 를/JKO 뒤__01/NNG (으)로/JKB_DIR 밀치/VV 었/EP 다/EF
1323,내/NP 가/JKS 어디/NP (으)로/JKB_DIR 가/VV 아요/EF
1324,방발이/NNP 는/JX 다시/MAG 건너편/NNG 집__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ다/EF
1325,안방__02/NNG 쫀창/NNG 너머/NNG (으)로/JKB_DIR 별/NNG 들/XSN 이/JKS 보이__01/VV 었/EP 다/EF
1326,선창__06/NNG 마당/NNG (으)로/JKB_DIR 다시/MAG 오/VV 았/EP 다/EF
1327,이/MM 때__01/NNG 주위/NNG 의/JKG 시선__03/NNG 은/JX 모두/MAG 그녀/NP 에게/JKB (으)로/JKB_DIR 모이/VV ᆫ다/EF
1328,누추/XR 하/XSA 지만/EC 어서/MAG 마루__03/NNG 위__01/NNG (으)로/JKB_DIR 올라오/VV 시/EP 지요/EF
1329,백방__02/NNG (으)로/JKB_DIR 뛰__02/VV 었/EP 으나/EC 이미/MAG 풍지박산/NNG 되/XSV ᆫ/ETM 가세__07/NNG
1330,성진/NNP 은/JX 눈길__01/NNG 을/JKO 술잔/NNG (으)로/JKB_DIR 떨어뜨리/VV 었/EP 다/EF
1331,개금/NNP (으)로/JKB_DIR 이사__14/NNG 를/JKO 가/VV 시/EP 었/EP 다/EF
1332,장교__03/NNG 의/JKG 오른팔/NNG 이/JKS 위__01/NNG (으)로/JKB_DIR 올라가/VV 았/EP 다/EF
1333,어슬렁어슬렁/MAG 동쪽/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
1334,그러나/MAJ 나/NP 는/JX 그/MM 집__01/NNG (으)로/JKB_DIR 가/VV 아야/EC 하/VX 았/EP 다/EF
1335,그런데/MAJ 아버지/NNG 께서/JKS 큰방/NNG (으)로/JKB_DIR 들어가__01/VV 시/EP 었/EP 다/EF
1336,국회/NNG (으)로/JKB_DIR 돌아오/VV 시/EP 어요/EF
1337,형기/NNP 는/JX 전화__07/NNG 를/JKO 끊/VV 고/EC 집__01/NNG (으)로/JKB_DIR 전화__07/NNG 하/XSV 았/EP 다/EF
1338,태봉이/NNP 는/JX 썰렁/XR 하/XSA ᆫ/ETM 방__07/NNG 안__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ다/EF
1339,나/NP 의/JKG 밑__01/NNG (으)로/JKB_DIR 는/JX 동생__01/NNG 이/JKS 다섯/NR 이나/JX 되__01/VV ᆫ다/EF
1340,그/NP 들/XSN 의/JKG 뒷모습/NNG 은/JX 순식간/NNG 에/JKB 언덕/NNG 아래__01/NNG (으)로/JKB_DIR 사라지/VV 었/EP 다/EF
1341,오/NNP 반장__08/NNG 은/JX 다시/MAG 조사__30/NNG 계/XSN (으)로/JKB_DIR 가/VV 았/EP 다/EF
1342,이/NP 에/JKB 왕__04/NNG 은/JX 황급/XR 하/XSA 게/EC 궁중/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
1343,또/MAJ 머리__01/NNG 를/JKO 상하__01/NNG 좌우__01/NNG (으)로/JKB_DIR 움직이/VV 기/ETN 도/JX 하/VX ᆫ다/EF
1344,나/NP 는/JX 옆/NNG (으)로/JKB_DIR 구르__01/VV 었/EP 습니다/EF
1345,그냥/MAG 양식장/NNG (으)로/JKB_DIR 돌아가/VV ᆯ까/EF
1346,나/NP 는/JX 무조건/MAG 무대__06/NNG 위__01/NNG (으)로/JKB_DIR 올라가/VV ᆫ다/EF
1347,어디/NP (으)로/JKB_DIR 가/VV 는/ETM 것/NNB 이/VCP ᆯ까/EF
1348,화면__05/NNG 의/JKG 영문__03/NNG 글자/NNG 가/JKS 스탠바이/NNG 에서/JKB 카메라/NNG (으)로/JKB_DIR 바뀌/VV 었/EP 다/EF
1349,서울/NNP 을/JKO 거치__01/VV 어/EC 요코하마/NNP (으)로/JKB_DIR
1350,현빈/NNG (으)로/JKB_DIR 이어지/VV ᆫ/ETM 길목__01/NNG 이/VCP 다/EF
1351,일도옹/NNG 뒤__01/NNG (으)로/JKB_DIR 돌/VV 앗/EF
1352,그때/NNG 두/MM 사람/NNG 의/JKG 시선__03/NNG 이/JKS 텔레비전/NNG (으)로/JKB_DIR 향하/VV 았/EP 다/EF
1353,살며시/MAG 교문__01/NNG 밖/NNG (으)로/JKB_DIR 나오/VV 래/EF
1354,그런/MM 훈/NNP 아/JKV 곁/NNG (으)로/JKB_DIR 아버지/NNG 가/JKS 뚜벅뚜벅/MAG 다가오/VV 았/EP 다/EF
1355,그녀/NP 는/JX 다시/MAG 고개__01/NNG 를/JKO 창밖/NNG (으)로/JKB_DIR 돌리__04/VV 었/EP 다/EF
1356,그럼/MAG 우리/NP 다음__01/NNG 에/JKB 는/JX 어디/NP (으)로/JKB_DIR 가/VV ᆯ래/EF
1357,여기/NP 앞/NNG (으)로/JKB_DIR 오/VV 아/EF
1358,언어문화/NNG 의/JKG 무/XPN 질서__03/NNG 는/JX 그대로/MAG 정신문화/NNG 의/JKG 피폐__02/NNG (으)로/JKB_DIR 이어지/VV ᆫ다/EF
1359,나/NP 는/JX 밖/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
1360,대합실/NNG (으)로/JKB_DIR 나가/VV 자/EF
1361,하여튼/MAG 강원도/NNP 현장__03/NNG (으)로/JKB_DIR 돌아가/VV 아요/EF
1362,소__03/NNG 를/JKO 어디/NP (으)로/JKB_DIR 끌/VV 고/EC 가/VX 는가/EF
1363,절터/NNG 뒤__01/NNG (으)로/JKB_DIR 는/JX 갈대밭/NNG 이/JKS 있/VV 다/EF
1364,나/NP 는/JX 그것/NP 역시/MAG 어둠/NNG 속__01/NNG (으)로/JKB_DIR 던지/VV 어/EC 버리/VX 었/EP 다/EF
1365,우선/MAG 민박/NNG 집__01/NNG (으)로/JKB_DIR 가/VV 아야/EC 하/VX 겠/EP 지요/EF
1366,주재소/NNG (으)로/JKB_DIR 가/VV 자/EF
1367,바닷물/NNG 속__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 습니다/EF
1368,지하철/NNG 은/JX 금새/MAG 땅/NNG 밑__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ다/EF
1369,그래서/MAJ 자연__01/NNG 스럽/XSA 게/EC 눈길__01/NNG 이/JKS 하늘/NNG (으)로/JKB_DIR 향하/VV 았/EP 다/EF
1370,그런/MM 뒤__01/NNG 그/NP 는/JX 오른손/NNG 을/JKO 입/NNG (으)로/JKB_DIR 가져가/VV 았/EP 지요/EF
1371,다비/NNP 는/JX 의자__03/NNG (으)로/JKB_DIR 내려서/VV 었/EP 다/EF
1372,그리고/MAJ 그/NP 의/JKG 고개__01/NNG 는/JX 점점/MAG 아래__01/NNG (으)로/JKB_DIR 숙이/VV 어/EC 지/VX 었/EP 다/EF
1373,저/NP 는/JX 꼭__03/MAG 집__01/NNG (으)로/JKB_DIR 가/VV 아야/EC 하/VX ᄇ니다/EF
1374,그럼/MAG 그/MM 돈__01/NNG 은/JX 어디/NP (으)로/JKB_DIR 가/VV 았/EP 느냐/EF
1375,저/MM 높/VA 은/ETM 추상__01/NNG 에서/JKB 구체__02/NNG (으)로/JKB_DIR 의/JKG 과감/XR 하/XSA ᆫ/ETM 하강/NNG
1376,아기__01/NNG 팔__01/NNG 을/JKO 머리__01/NNG 쪽__05/NNB (으)로/JKB_DIR 올리__01/VV 어/EC 주/VX ᆫ다/EF
1377,그/MM 여자__02/NNG 는/JX 호텔/NNG (으)로/JKB_DIR 들어가__01/VV 지/EC 않/VX 았/EP 다/EF
1378,어서/MAG 방__07/NNG (으)로/JKB_DIR 들어가__01/VV 자/EF
1379,파리스/NNP 는/JX 아름답/VA ᆫ/ETM 여성__01/NNG 쪽__05/NNB (으)로/JKB_DIR 결정__01/NNG 하/XSV 았/EP 다/EF
1380,그래서/MAJ 여기/NP 뒷문/NNG (으)로/JKB_DIR 오/VV 았/EP 지/EF
1381,오/NR 층__02/NNG 건물__03/NNG 의/JKG 지하실/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
1382,벌써/MAG 서산__02/NNG 너머/NNG (으)로/JKB_DIR 해__01/NNG 가/JKS 뉘엿뉘엿/MAG 넘어가__01/VV 고/EC 있/VX 었/EP 습니다/EF
1383,나/NP 는/JX 두꺼비/NNG 와/JKB 같이/MAG 어둠컴컴/XR 하/XSA ᆫ/ETM 거리__01/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
1384,시골/NNG (으)로/JKB_DIR 가/VV 아/EF
1385,똘배나무/NNG 집__01/NNG 개구쟁이/NNG 돌이/NNP 가/JKS 살금살금/MAG 나무__01/NNG 위__01/NNG (으)로/JKB_DIR 올라오/VV 았/EP 습니다/EF
1386,거리__01/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
1387,그/MM 이듬해/NNG 에/JKB 우형동/NNP 선생__01/NNG 님/XSN 은/JX 서울/NNP (으)로/JKB_DIR 떠나/VV 았/EP 다/EF
1388,아/IC 센터__02/NNG 쪽__05/NNB (으)로/JKB_DIR 쭉쭉__01/MAG 뻗/VV 는/ETM 공__01/NNG 과연__01/MAG
1389,그/MM 장소__05/NNG (으)로/JKB_DIR 너희/NP 를/JKO 데려가/VV 려는/ETM 거/NNB 이/VCP 야/EF
1390,그까짓/MM 거/NNB 날__01/NNG 마당/JX 사무실/NNG (으)로/JKB_DIR 가/VV ᄇ죠/EF
1391,집__01/NNG 안__01/NNG 에서/JKB 동호/NNP 가/JKS 밖/NNG (으)로/JKB_DIR 나가/VV 았/EP 습니다/EF
1392,이윽고/MAG 부자__03/NNG 는/JX 범밧골/NNP (으)로/JKB_DIR 들어서/VV ᆫ다/EF
1393,차미언/NNP 나/NP ᆯ/JKO 좀/MAG 부축__01/NNG 하/XSV 고/EC 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 자/EF
1394,나/NP 는/JX 객차/NNG 승강구/NNG 의/JKG 맨/MM 아랫계단/NNG 위__01/NNG (으)로/JKB_DIR 올라서/VV 었/EP 다/EF
